EARN_MDN_5YR,DEBT_ALL_STGP_ANY_MDN,DEBT_ALL_STGP_EVAL_MDN,DEBT_ALL_STGP_ANY_MDN10YRPAY,DEBT_ALL_STGP_EVAL_MDN10YRPAY,CIPCODE,CIPDESC,CREDLEV,CREDDESC,INSTNM,IPEDSCOUNT2,CONTROL,ROI_EARNINGS_TO_DEBT,DEBT_TO_INCOME_RATIO,MONTHLY_PAYMENT_PCT,PAYBACK_YEARS,CREDENTIAL_LEVEL_NAME,CIP_2DIGIT,MAJOR_FIELD,ROI_CATEGORY,AFFORDABILITY
62817.0,26000.0,25000.0,276.0,265.0,4510,Political Science and Government.,3,Bachelor's Degree,Slippery Rock University of Pennsylvania,21.0,Public,2.4160384615384616,0.4139006956715538,5.272458092554563,0.4139006956715538,Bachelor Degree,45,Social Sciences,Average (2-3),Very Affordable (<10%)
66934.0,27000.0,27000.0,286.0,286.0,4304,Security Science and Technology.,3,Bachelor's Degree,The Pennsylvania State University,27.0,Public,2.479037037037037,0.403382436429916,5.127438969731378,0.403382436429916,Bachelor Degree,43,Other,Average (2-3),Very Affordable (<10%)
29691.0,9500.0,9500.0,101.0,101.0,5106,Dental Support Services and Allied Professions.,1,Undergraduate Certificate or Diploma,Ross Medical Education Center-Muncie,15.0,"Private, for-profit",3.125368421052632,0.3199622781314203,4.082045064160857,0.3199622781314203,Undergraduate Certificate,51,Health Professions,Good (3-5),Very Affordable (<10%)
55028.0,29725.0,27000.0,315.0,286.0,4006,Geological and Earth Sciences/Geosciences.,3,Bachelor's Degree,Bloomsburg University of Pennsylvania,58.0,Public,1.8512363330529855,0.54017954495893,6.869230210074871,0.54017954495893,Bachelor Degree,40,Physical Sciences,Below Average (1-2),Very Affordable (<10%)
35319.0,27000.0,27000.0,286.0,286.0,5007,Fine and Studio Arts.,3,Bachelor's Degree,Kansas City Art Institute,58.0,"Private, nonprofit",1.308111111111111,0.7644610549562558,9.717149409666186,0.7644610549562558,Bachelor Degree,50,Visual Arts,Below Average (1-2),Very Affordable (<10%)
67531.0,20500.0,18500.0,217.0,196.0,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,University of Nebraska at Omaha,124.0,Public,3.29419512195122,0.3035642889932031,3.8560068709185416,0.3035642889932031,Bachelor Degree,52,Business,Good (3-5),Very Affordable (<10%)
91136.0,24250.0,23140.0,257.0,245.0,1419,Mechanical Engineering.,3,Bachelor's Degree,North Carolina State University at Raleigh,285.0,Public,3.7581855670103095,0.2660858497191011,3.383953651685393,0.2660858497191011,Bachelor Degree,14,Engineering,Good (3-5),Very Affordable (<10%)
66333.0,23769.0,23326.0,252.0,247.0,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",2,Associate's Degree,Morehead State University,37.0,Public,2.7907358323867224,0.3583284338112252,4.558816878476776,0.3583284338112252,Associate Degree,51,Health Professions,Average (2-3),Very Affordable (<10%)
39195.0,25250.0,18650.0,268.0,198.0,2203,Legal Support Services.,2,Associate's Degree,National Paralegal College,77.0,"Private, for-profit",1.5522772277227723,0.6442148233193009,8.205128205128204,0.6442148233193009,Associate Degree,22,Other,Below Average (1-2),Very Affordable (<10%)
56167.0,27000.0,27000.0,286.0,286.0,4301,Criminal Justice and Corrections.,3,Bachelor's Degree,Neumann University,11.0,"Private, nonprofit",2.0802592592592597,0.4807093132978439,6.110349493474817,0.4807093132978439,Bachelor Degree,43,Other,Average (2-3),Very Affordable (<10%)
69311.0,22715.0,21840.0,241.0,232.0,1699,"Foreign Languages, Literatures, and Linguistics, Other.",3,Bachelor's Degree,Clemson University,39.0,Public,3.051331719128329,0.3277257578162196,4.172497871910663,0.3277257578162196,Bachelor Degree,16,Foreign Languages,Good (3-5),Very Affordable (<10%)
71522.0,22500.0,22250.0,239.0,236.0,1502,Civil Engineering Technologies/Technicians.,3,Bachelor's Degree,Murray State University,30.0,Public,3.178755555555556,0.3145885182181706,4.009954978887615,0.3145885182181706,Bachelor Degree,15,Other,Good (3-5),Very Affordable (<10%)
104343.0,27000.0,24250.0,286.0,257.0,1409,Computer Engineering.,3,Bachelor's Degree,Texas Tech University,51.0,Public,3.864555555555556,0.258761967741008,3.2891521232857017,0.258761967741008,Bachelor Degree,14,Engineering,Good (3-5),Very Affordable (<10%)
44159.0,21000.0,21000.0,223.0,223.0,501,Area Studies.,3,Bachelor's Degree,St Olaf College,28.0,"Private, nonprofit",2.102809523809524,0.4755542471523358,6.059919835141195,0.4755542471523358,Bachelor Degree,50,Visual Arts,Average (2-3),Very Affordable (<10%)
45064.0,34455.0,28345.0,365.0,301.0,4400,"Human Services, General.",3,Bachelor's Degree,Judson University,13.0,"Private, nonprofit",1.3079088666376433,0.764579265045269,9.7195100301793,0.764579265045269,Bachelor Degree,44,Other,Below Average (1-2),Very Affordable (<10%)
62708.0,25000.0,20750.0,265.0,220.0,4407,Social Work.,3,Bachelor's Degree,Adelphi University,39.0,"Private, nonprofit",2.50832,0.3986732155386872,5.071123301652102,0.3986732155386872,Bachelor Degree,44,Other,Average (2-3),Very Affordable (<10%)
46376.0,10812.0,,115.0,,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Undergraduate Certificate or Diploma,Osceola Technical College,39.0,Public,4.289308176100629,0.2331378299120234,2.975677074348801,0.2331378299120234,Undergraduate Certificate,51,Health Professions,Good (3-5),Very Affordable (<10%)
43088.0,25739.0,22000.0,273.0,233.0,4201,"Psychology, General.",3,Bachelor's Degree,Missouri State University-Springfield,274.0,Public,1.674035510315086,0.5973588934274043,7.603044931303379,0.5973588934274043,Bachelor Degree,42,Psychology,Below Average (1-2),Very Affordable (<10%)
68982.0,25706.0,23250.0,273.0,246.0,301,Natural Resources Conservation and Research.,3,Bachelor's Degree,Rutgers University-New Brunswick,54.0,Public,2.6834980160273867,0.3726479371430228,4.749064973471341,0.3726479371430228,Bachelor Degree,30,Other,Average (2-3),Very Affordable (<10%)
47961.0,27000.0,27000.0,286.0,286.0,109,Animal Sciences.,3,Bachelor's Degree,Tuskegee University,79.0,"Private, nonprofit",1.776333333333333,0.562957402889848,7.1558140989554015,0.562957402889848,Bachelor Degree,10,Other,Below Average (1-2),Very Affordable (<10%)
71188.0,27000.0,27000.0,286.0,286.0,4005,Chemistry.,3,Bachelor's Degree,Valparaiso University,20.0,"Private, nonprofit",2.6365925925925926,0.3792774063044333,4.821037253469687,0.3792774063044333,Bachelor Degree,40,Physical Sciences,Average (2-3),Very Affordable (<10%)
40154.0,14927.0,13625.0,158.0,144.0,5004,Design and Applied Arts.,2,Associate's Degree,Platt College-San Diego,33.0,"Private, for-profit",2.6900247872981846,0.3717437864222742,4.721820989191613,0.3717437864222742,Associate Degree,50,Visual Arts,Average (2-3),Very Affordable (<10%)
48970.0,26000.0,24994.0,276.0,265.0,4407,Social Work.,3,Bachelor's Degree,Radford University,44.0,Public,1.8834615384615383,0.530937308556259,6.76332448437819,0.530937308556259,Bachelor Degree,44,Other,Below Average (1-2),Very Affordable (<10%)
64106.0,27750.0,22960.0,294.0,243.0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,Lincoln Memorial University,154.0,"Private, nonprofit",2.3101261261261263,0.4328767978036377,5.503385018563005,0.4328767978036377,Bachelor Degree,51,Health Professions,Average (2-3),Very Affordable (<10%)
86786.0,24436.0,22400.0,259.0,237.0,1508,Mechanical Engineering Related Technologies/Technicians.,3,Bachelor's Degree,SUNY Buffalo State University,43.0,Public,3.551563267310525,0.2815661512225474,3.581222777867398,0.2815661512225474,Bachelor Degree,15,Other,Good (3-5),Very Affordable (<10%)
92363.0,21000.0,21000.0,223.0,223.0,1419,Mechanical Engineering.,3,Bachelor's Degree,University of Rochester,61.0,"Private, nonprofit",4.398238095238095,0.2273637712070851,2.897264055953141,0.2273637712070851,Bachelor Degree,14,Engineering,Good (3-5),Very Affordable (<10%)
29811.0,14120.0,14120.0,150.0,150.0,5108,Allied Health and Medical Assisting Services.,1,Undergraduate Certificate or Diploma,Remington College-Memphis Campus,82.0,"Private, nonprofit",2.111260623229462,0.4736506658615947,6.0380396497937,0.4736506658615947,Undergraduate Certificate,51,Health Professions,Average (2-3),Very Affordable (<10%)
46400.0,33000.0,27649.0,350.0,293.0,2313,Rhetoric and Composition/Writing Studies.,3,Bachelor's Degree,University of Colorado Denver/Anschutz Medical Campus,34.0,Public,1.406060606060606,0.7112068965517241,9.051724137931034,0.7112068965517241,Bachelor Degree,23,English Language,Below Average (1-2),Very Affordable (<10%)
65432.0,27879.0,25239.0,296.0,268.0,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,Old Dominion University,181.0,Public,2.3469995336992,0.4260759261523413,5.428536495904145,0.4260759261523413,Bachelor Degree,52,Business,Average (2-3),Very Affordable (<10%)
70845.0,26250.0,25000.0,278.0,265.0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,Kent State University at Kent,495.0,Public,2.698857142857143,0.3705272072835062,4.708871479991531,0.3705272072835062,Bachelor Degree,51,Health Professions,Average (2-3),Very Affordable (<10%)
61057.0,21977.0,20475.0,233.0,217.0,4509,International Relations and National Security Studies.,3,Bachelor's Degree,Miami University-Oxford,91.0,Public,2.778222687354962,0.359942348952618,4.579327513634801,0.359942348952618,Bachelor Degree,45,Social Sciences,Average (2-3),Very Affordable (<10%)
40504.0,26000.0,23500.0,276.0,249.0,5007,Fine and Studio Arts.,3,Bachelor's Degree,Adelphi University,24.0,"Private, nonprofit",1.557846153846154,0.6419119099348213,8.176970175785108,0.6419119099348213,Bachelor Degree,50,Visual Arts,Below Average (1-2),Very Affordable (<10%)
41918.0,19900.0,13750.0,211.0,146.0,901,Communication and Media Studies.,3,Bachelor's Degree,SUNY Old Westbury,67.0,Public,2.10643216080402,0.4747363900949473,6.040364521208073,0.4747363900949473,Bachelor Degree,90,Other,Average (2-3),Very Affordable (<10%)
49562.0,11678.0,9058.0,124.0,96.0,5201,"Business/Commerce, General.",2,Associate's Degree,Oklahoma City Community College,218.0,Public,4.2440486384654905,0.2356240668253904,3.002300149307937,0.2356240668253904,Associate Degree,52,Business,Good (3-5),Very Affordable (<10%)
62495.0,18523.0,16503.0,196.0,175.0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,Associate's Degree,Southcentral Kentucky Community and Technical College,33.0,Public,3.373913512929871,0.2963917113369069,3.763501080086407,0.2963917113369069,Associate Degree,51,Health Professions,Good (3-5),Very Affordable (<10%)
65084.0,19755.0,,209.0,,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",2,Associate's Degree,Clover Park Technical College,17.0,Public,3.294558339660845,0.3035308217073321,3.8534816544772905,0.3035308217073321,Associate Degree,51,Health Professions,Good (3-5),Very Affordable (<10%)
56484.0,28084.0,27750.0,298.0,294.0,4502,Anthropology.,3,Bachelor's Degree,Michigan State University,42.0,Public,2.0112519584104827,0.4972027476807591,6.330996388357765,0.4972027476807591,Bachelor Degree,45,Social Sciences,Average (2-3),Very Affordable (<10%)
49680.0,24804.0,19500.0,263.0,207.0,3099,"Multi/Interdisciplinary Studies, Other.",3,Bachelor's Degree,West Texas A & M University,169.0,Public,2.0029027576197387,0.4992753623188405,6.352657004830918,0.4992753623188405,Bachelor Degree,30,Other,Average (2-3),Very Affordable (<10%)
50870.0,28000.0,28000.0,297.0,297.0,4511,Sociology.,3,Bachelor's Degree,University of Maryland Eastern Shore,23.0,Public,1.8167857142857144,0.5504226459602909,7.006093965008846,0.5504226459602909,Bachelor Degree,45,Social Sciences,Below Average (1-2),Very Affordable (<10%)
34307.0,5500.0,5500.0,58.0,58.0,1506,Industrial Production Technologies/Technicians.,3,Bachelor's Degree,University of Puerto Rico-Arecibo,39.0,Public,6.237636363636364,0.1603171364444574,2.028740490278952,0.1603171364444574,Bachelor Degree,15,Other,Excellent (>5),Very Affordable (<10%)
59487.0,23000.0,21207.0,244.0,225.0,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,The University of Tennessee-Chattanooga,353.0,Public,2.586391304347826,0.3866390976179669,4.922083816632206,0.3866390976179669,Bachelor Degree,52,Business,Average (2-3),Very Affordable (<10%)
110079.0,24041.0,23920.0,255.0,254.0,1104,Information Science/Studies.,3,Bachelor's Degree,University of Utah,120.0,Public,4.578802878416039,0.2183976962000018,2.779821764369226,0.2183976962000018,Bachelor Degree,11,Computer Science,Good (3-5),Very Affordable (<10%)
57952.0,13563.0,12607.0,144.0,134.0,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",2,Associate's Degree,Seminole State College of Florida,42.0,Public,4.27280100272801,0.2340385146327995,2.981778023191607,0.2340385146327995,Associate Degree,51,Health Professions,Good (3-5),Very Affordable (<10%)
42928.0,23903.0,19250.0,253.0,204.0,4301,Criminal Justice and Corrections.,3,Bachelor's Degree,Elizabeth City State University,34.0,Public,1.795925197673932,0.5568160641073425,7.072307118896758,0.5568160641073425,Bachelor Degree,43,Other,Below Average (1-2),Very Affordable (<10%)
94015.0,12721.0,12721.0,135.0,135.0,5401,History.,3,Bachelor's Degree,Harvard University,118.0,"Private, nonprofit",7.390535335272384,0.1353081955007179,1.723129287879594,0.1353081955007179,Bachelor Degree,54,History,Excellent (>5),Very Affordable (<10%)
38754.0,31000.0,23250.0,329.0,246.0,5401,History.,3,Bachelor's Degree,Youngstown State University,10.0,Public,1.2501290322580645,0.7999174278784126,10.187335500851528,0.7999174278784126,Bachelor Degree,54,History,Below Average (1-2),Affordable (10-15%)
49595.0,17500.0,16713.0,186.0,177.0,2607,Zoology/Animal Biology.,3,Bachelor's Degree,Texas A & M University-College Station,60.0,Public,2.834,0.3528581510232886,4.500453674765601,0.3528581510232886,Bachelor Degree,26,Biological Sciences,Average (2-3),Very Affordable (<10%)
35006.0,24120.0,23000.0,256.0,244.0,2607,Zoology/Animal Biology.,3,Bachelor's Degree,Lees-McRae College,35.0,"Private, nonprofit",1.4513266998341623,0.6890247386162373,8.775638461977946,0.6890247386162373,Bachelor Degree,26,Biological Sciences,Below Average (1-2),Very Affordable (<10%)
51759.0,16458.0,14755.0,174.0,156.0,4511,Sociology.,3,Bachelor's Degree,California State Polytechnic University-Humboldt,27.0,Public,3.1449143273787823,0.3179736857358141,4.0340810293861935,0.3179736857358141,Bachelor Degree,45,Social Sciences,Good (3-5),Very Affordable (<10%)
45417.0,27000.0,25500.0,286.0,270.0,5401,History.,3,Bachelor's Degree,College of Charleston,27.0,Public,1.6821111111111111,0.5944910496069754,7.556641786115331,0.5944910496069754,Bachelor Degree,54,History,Below Average (1-2),Very Affordable (<10%)
76119.0,8745.0,,93.0,,4706,Vehicle Maintenance and Repair Technologies.,1,Undergraduate Certificate or Diploma,Rock Valley College,178.0,Public,8.704288164665524,0.11488590233713,1.4661254088992235,0.11488590233713,Undergraduate Certificate,47,Other,Excellent (>5),Very Affordable (<10%)
44563.0,28000.0,27000.0,297.0,286.0,1907,"Human Development, Family Studies, and Related Services.",3,Bachelor's Degree,The Pennsylvania State University,232.0,Public,1.5915357142857145,0.6283239458743801,7.997666225343895,0.6283239458743801,Bachelor Degree,19,Other,Below Average (1-2),Very Affordable (<10%)
72091.0,15053.0,15240.0,160.0,162.0,3020,International/Global Studies.,3,Bachelor's Degree,University of Michigan-Ann Arbor,209.0,Public,4.789145020926061,0.2088055374457283,2.6633005506928744,0.2088055374457283,Bachelor Degree,30,Other,Good (3-5),Very Affordable (<10%)
125257.0,20875.0,17592.0,221.0,187.0,1104,Information Science/Studies.,3,Bachelor's Degree,University of Michigan-Ann Arbor,141.0,Public,6.0003353293413175,0.1666573524832943,2.117246940290762,0.1666573524832943,Bachelor Degree,11,Computer Science,Excellent (>5),Very Affordable (<10%)
52576.0,23218.0,20708.0,246.0,220.0,4301,Criminal Justice and Corrections.,3,Bachelor's Degree,Sam Houston State University,899.0,Public,2.264449995692997,0.441608338405356,5.614729153986611,0.441608338405356,Bachelor Degree,43,Other,Average (2-3),Very Affordable (<10%)
50265.0,22250.0,19500.0,236.0,207.0,4402,Community Organization and Advocacy.,3,Bachelor's Degree,Portland State University,32.0,Public,2.2591011235955056,0.4426539341490102,5.634139062966279,0.4426539341490102,Bachelor Degree,44,Other,Average (2-3),Very Affordable (<10%)
47676.0,26000.0,22619.0,276.0,240.0,3902,Bible/Biblical Studies.,3,Bachelor's Degree,North Greenville University,13.0,"Private, nonprofit",1.833692307692308,0.5453477640741673,6.946891517744777,0.5453477640741673,Bachelor Degree,39,Other,Below Average (1-2),Very Affordable (<10%)
79271.0,25636.0,25818.0,272.0,274.0,4510,Political Science and Government.,3,Bachelor's Degree,Norwich University,23.0,"Private, nonprofit",3.092175066312997,0.3233969547501608,4.117520909285867,0.3233969547501608,Bachelor Degree,45,Social Sciences,Good (3-5),Very Affordable (<10%)
67556.0,23625.0,23625.0,250.0,250.0,4506,Economics.,3,Bachelor's Degree,Bowling Green State University-Main Campus,25.0,Public,2.859513227513228,0.3497098703298004,4.440760258156196,0.3497098703298004,Bachelor Degree,45,Social Sciences,Average (2-3),Very Affordable (<10%)
60145.0,26625.0,25000.0,282.0,265.0,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,Kennesaw State University,261.0,Public,2.258967136150235,0.4426801895419403,5.626402859755591,0.4426801895419403,Bachelor Degree,52,Business,Average (2-3),Very Affordable (<10%)
51345.0,21947.0,21500.0,233.0,228.0,5007,Fine and Studio Arts.,3,Bachelor's Degree,University of Georgia,147.0,Public,2.339499703831959,0.4274418151718765,5.445515629564709,0.4274418151718765,Bachelor Degree,50,Visual Arts,Average (2-3),Very Affordable (<10%)
39473.0,24250.0,23000.0,257.0,244.0,5122,Public Health.,3,Bachelor's Degree,The University of Texas at El Paso,41.0,Public,1.6277525773195876,0.6143439819623541,7.81293542421402,0.6143439819623541,Bachelor Degree,51,Health Professions,Below Average (1-2),Very Affordable (<10%)
50176.0,20000.0,19000.0,212.0,201.0,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,Bob Jones University,54.0,"Private, nonprofit",2.5088,0.3985969387755102,5.07015306122449,0.3985969387755102,Bachelor Degree,52,Business,Average (2-3),Very Affordable (<10%)
78376.0,23909.0,23250.0,253.0,246.0,5208,Finance and Financial Management Services.,3,Bachelor's Degree,Le Moyne College,42.0,"Private, nonprofit",3.278096114433896,0.3050551189139532,3.873634786159028,0.3050551189139532,Bachelor Degree,52,Business,Good (3-5),Very Affordable (<10%)
70665.0,22062.0,15000.0,234.0,159.0,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor's Degree,University of Oklahoma-Health Sciences Center,59.0,Public,3.2030187652977973,0.3122054765442581,3.973678624495861,0.3122054765442581,Bachelor Degree,51,Health Professions,Good (3-5),Very Affordable (<10%)
67576.0,15000.0,8675.0,159.0,92.0,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Undergraduate Certificate or Diploma,Bunker Hill Community College,39.0,Public,4.505066666666667,0.2219722978572274,2.823487628743933,0.2219722978572274,Undergraduate Certificate,51,Health Professions,Good (3-5),Very Affordable (<10%)
85200.0,20500.0,19625.0,217.0,208.0,1419,Mechanical Engineering.,3,Bachelor's Degree,University of Nevada-Las Vegas,95.0,Public,4.15609756097561,0.2406103286384976,3.056338028169014,0.2406103286384976,Bachelor Degree,14,Engineering,Good (3-5),Very Affordable (<10%)
48293.0,29755.0,27197.0,315.0,288.0,5108,Allied Health and Medical Assisting Services.,2,Associate's Degree,Carrington College-Pleasant Hill Campus,59.0,"Private, for-profit",1.6230213409511007,0.616134843559108,7.827221336425569,0.616134843559108,Associate Degree,51,Health Professions,Below Average (1-2),Very Affordable (<10%)
70848.0,17951.0,17646.0,190.0,187.0,4510,Political Science and Government.,3,Bachelor's Degree,Indiana University-Bloomington,127.0,Public,3.946743913988079,0.2533734191508581,3.218157181571816,0.2533734191508581,Bachelor Degree,45,Social Sciences,Good (3-5),Very Affordable (<10%)
66924.0,18000.0,16031.0,191.0,170.0,2601,"Biology, General.",3,Bachelor's Degree,University of Illinois Chicago,452.0,Public,3.718,0.2689618074233459,3.424780347857271,0.2689618074233459,Bachelor Degree,26,Biological Sciences,Good (3-5),Very Affordable (<10%)
88194.0,22000.0,12500.0,233.0,133.0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,Texas Tech University Health Sciences Center,917.0,Public,4.008818181818182,0.2494500759688867,3.170283692768216,0.2494500759688867,Bachelor Degree,51,Health Professions,Good (3-5),Very Affordable (<10%)
53637.0,27000.0,27000.0,286.0,286.0,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor's Degree,Augustana College,16.0,"Private, nonprofit",1.986555555555556,0.5033838581576151,6.398568152581241,0.5033838581576151,Bachelor Degree,13,Education,Below Average (1-2),Very Affordable (<10%)
56686.0,23500.0,21500.0,249.0,228.0,5004,Design and Applied Arts.,3,Bachelor's Degree,Seton Hall University,16.0,"Private, nonprofit",2.412170212765957,0.4145644427195427,5.271142786578697,0.4145644427195427,Bachelor Degree,50,Visual Arts,Average (2-3),Very Affordable (<10%)
46994.0,14875.0,12250.0,158.0,130.0,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,Associate's Degree,Northland Community and Technical College,138.0,Public,3.1592605042016806,0.3165297697578414,4.034557603098269,0.3165297697578414,Associate Degree,24,Other,Good (3-5),Very Affordable (<10%)
52815.0,21970.0,21970.0,233.0,233.0,5102,Communication Disorders Sciences and Services.,3,Bachelor's Degree,University of Nebraska at Kearney,23.0,Public,2.4039599453800635,0.4159803086244438,5.29395058222096,0.4159803086244438,Bachelor Degree,51,Health Professions,Average (2-3),Very Affordable (<10%)
40804.0,6500.0,6068.0,69.0,64.0,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,Associate's Degree,Gulf Coast State College,415.0,Public,6.2775384615384615,0.1592981080286246,2.0292128222723265,0.1592981080286246,Associate Degree,24,Other,Excellent (>5),Very Affordable (<10%)
47446.0,25267.0,21375.0,268.0,227.0,2301,"English Language and Literature, General.",3,Bachelor's Degree,The University of Texas at San Antonio,111.0,Public,1.877785253492698,0.5325422585676348,6.778232095434809,0.5325422585676348,Bachelor Degree,23,English Language,Below Average (1-2),Very Affordable (<10%)
60137.0,26000.0,25910.0,276.0,275.0,5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,Eureka College,25.0,"Private, nonprofit",2.3129615384615385,0.4323461429735437,5.50742471357068,0.4323461429735437,Bachelor Degree,52,Business,Average (2-3),Very Affordable (<10%)
34761.0,25000.0,25000.0,265.0,265.0,5009,Music.,3,Bachelor's Degree,New York University,47.0,"Private, nonprofit",1.39044,0.7191968010126291,9.14818330888064,0.7191968010126291,Bachelor Degree,50,Visual Arts,Below Average (1-2),Very Affordable (<10%)
66453.0,20500.0,20500.0,217.0,217.0,5102,Communication Disorders Sciences and Services.,3,Bachelor's Degree,University of Oklahoma-Health Sciences Center,33.0,Public,3.241609756097561,0.3084887063037033,3.9185589815358224,0.3084887063037033,Bachelor Degree,51,Health Professions,Good (3-5),Very Affordable (<10%)
38268.0,23755.0,18048.0,252.0,191.0,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Undergraduate Certificate or Diploma,Ridgewater College,35.0,Public,1.6109450641970111,0.620753632277621,7.902163687676388,0.620753632277621,Undergraduate Certificate,51,Health Professions,Below Average (1-2),Very Affordable (<10%)
45964.0,24500.0,19746.0,260.0,209.0,306,Wildlife and Wildlands Science and Management.,3,Bachelor's Degree,West Virginia University,67.0,Public,1.8760816326530607,0.533025846314507,6.787920981637803,0.533025846314507,Bachelor Degree,30,Other,Below Average (1-2),Very Affordable (<10%)
33327.0,27000.0,27000.0,286.0,286.0,5007,Fine and Studio Arts.,3,Bachelor's Degree,Montserrat College of Art,16.0,"Private, nonprofit",1.2343333333333333,0.8101539292465568,10.297956611756234,0.8101539292465568,Bachelor Degree,50,Visual Arts,Below Average (1-2),Affordable (10-15%)
35616.0,9657.0,9657.0,102.0,102.0,5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,1,Undergraduate Certificate or Diploma,Community College of Rhode Island,50.0,Public,3.688101894998447,0.2711421832884097,3.436657681940701,0.2711421832884097,Undergraduate Certificate,51,Health Professions,Good (3-5),Very Affordable (<10%)
37854.0,24000.0,23250.0,254.0,246.0,2301,"English Language and Literature, General.",3,Bachelor's Degree,Texas A & M University-Corpus Christi,22.0,Public,1.57725,0.6340148993501348,8.05198922174671,0.6340148993501348,Bachelor Degree,23,English Language,Below Average (1-2),Very Affordable (<10%)
69182.0,21000.0,21000.0,223.0,223.0,402,Architecture.,3,Bachelor's Degree,The University of Texas at Austin,56.0,Public,3.294380952380952,0.3035471654476598,3.8680581654187502,0.3035471654476598,Bachelor Degree,40,Physical Sciences,Good (3-5),Very Affordable (<10%)
41933.0,25000.0,26000.0,265.0,276.0,3801,Philosophy.,3,Bachelor's Degree,The University of Tennessee-Knoxville,12.0,Public,1.67732,0.5961891588963346,7.583526101161377,0.5961891588963346,Bachelor Degree,38,Philosophy,Below Average (1-2),Very Affordable (<10%)
45622.0,31000.0,23000.0,329.0,244.0,4407,Social Work.,3,Bachelor's Degree,Wichita State University,58.0,Public,1.4716774193548388,0.6794967340318268,8.653719696637587,0.6794967340318268,Bachelor Degree,44,Other,Below Average (1-2),Very Affordable (<10%)
42171.0,25000.0,25000.0,265.0,265.0,4201,"Psychology, General.",3,Bachelor's Degree,Southeastern University,71.0,"Private, nonprofit",1.68684,0.5928244528230301,7.540727039908942,0.5928244528230301,Bachelor Degree,42,Psychology,Below Average (1-2),Very Affordable (<10%)
42457.0,23609.0,20249.0,250.0,215.0,4201,"Psychology, General.",3,Bachelor's Degree,Missouri Southern State University,42.0,Public,1.798339616248041,0.5560684928280378,7.0659726311326745,0.5560684928280378,Bachelor Degree,42,Psychology,Below Average (1-2),Very Affordable (<10%)
47471.0,39688.0,39000.0,421.0,413.0,5107,Health and Medical Administrative Services.,3,Bachelor's Degree,Western Illinois University,19.0,Public,1.1961046160048376,0.8360472709654315,10.642286869878452,0.8360472709654315,Bachelor Degree,51,Health Professions,Below Average (1-2),Affordable (10-15%)
68747.0,25000.0,25000.0,265.0,265.0,4510,Political Science and Government.,3,Bachelor's Degree,Stonehill College,32.0,"Private, nonprofit",2.74988,0.3636522320974006,4.625656392278935,0.3636522320974006,Bachelor Degree,45,Social Sciences,Average (2-3),Very Affordable (<10%)
48078.0,21000.0,20222.0,223.0,214.0,904,Journalism.,3,Bachelor's Degree,Appalachian State University,41.0,Public,2.289428571428572,0.4367902158991638,5.565955322600774,0.4367902158991638,Bachelor Degree,90,Other,Average (2-3),Very Affordable (<10%)
55955.0,26000.0,26000.0,276.0,276.0,5219,"Specialized Sales, Merchandising and  Marketing Operations.",3,Bachelor's Degree,Meredith College,10.0,"Private, nonprofit",2.1521153846153847,0.4646591010633545,5.919042087391654,0.4646591010633545,Bachelor Degree,52,Business,Average (2-3),Very Affordable (<10%)
49435.0,25732.0,24874.0,273.0,264.0,1399,"Education, Other.",3,Bachelor's Degree,Eastern Oregon University,23.0,Public,1.9211487641846727,0.5205218974410842,6.626883786790735,0.5205218974410842,Bachelor Degree,13,Education,Below Average (1-2),Very Affordable (<10%)
69586.0,27250.0,27000.0,289.0,286.0,5201,"Business/Commerce, General.",3,Bachelor's Degree,Oakland University,63.0,Public,2.553614678899083,0.3916017589745064,4.983761101370965,0.3916017589745064,Bachelor Degree,52,Business,Average (2-3),Very Affordable (<10%)
